filename,accession_number,detected_form,folder_form,csv_form,filing_date,cik,url,mismatch_flag,notes
0001334036-21-000010_wf-form4_161040983218446.xml.html,0001334036-21-000010,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000010/0001334036-21-000010-index.html,False,
0001334036-21-000106_wf-form4_162344420397641.html.html,0001334036-21-000106,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000106/0001334036-21-000106-index.html,False,
0001209191-16-107678_0001209191-16-107678.txt.html,0001209191-16-107678,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919116107678/0001209191-16-107678-index.html,False,
0001181431-11-034468_rrd313921.html.html,0001181431-11-034468,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111034468/0001181431-11-034468-index.html,False,
0001181431-12-035325_0001181431-12-035325.txt.html,0001181431-12-035325,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143112035325/0001181431-12-035325-index.html,False,
0001181431-14-027930_rrd413744.html.html,0001181431-14-027930,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114027930/0001181431-14-027930-index.html,False,
0001209191-17-038683_doc4.xml.html,0001209191-17-038683,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919117038683/0001209191-17-038683-index.html,False,
0001334036-24-000173_wk-form4_1734393410.xml.html,0001334036-24-000173,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000173/0001334036-24-000173-index.html,False,
0001181431-12-029229_rrd344615.xml.html,0001181431-12-029229,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143112029229/0001181431-12-029229-index.html,False,
0001181431-12-035323_rrd348152.html.html,0001181431-12-035323,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143112035323/0001181431-12-035323-index.html,False,
0001181431-13-014630_0001181431-13-014630.txt.html,0001181431-13-014630,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143113014630/0001181431-13-014630-index.html,False,
0001181431-12-035324_rrd348155.xml.html,0001181431-12-035324,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143112035324/0001181431-12-035324-index.html,False,
0001334036-23-000141_wk-form4_1691185107.html.html,0001334036-23-000141,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000141/0001334036-23-000141-index.html,False,
0001334036-21-000014_wf-form4_161058253443387.xml.html,0001334036-21-000014,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000014/0001334036-21-000014-index.html,False,
0001334036-23-000009_wf-form4_167364579650838.html.html,0001334036-23-000009,4,4,4,7965-08-38,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000009/0001334036-23-000009-index.html,False,
0001334036-23-000002_0001334036-23-000002.txt.html,0001334036-23-000002,4,4,4,0000-02-00,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000002/0001334036-23-000002-index.html,False,
0001181431-11-039037_rrd316788.html.html,0001181431-11-039037,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111039037/0001181431-11-039037-index.html,False,
0001334036-24-000098_wk-form4_1715729899.xml.html,0001334036-24-000098,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000098/0001334036-24-000098-index.html,False,
0001181431-11-034468_rrd313921.xml.html,0001181431-11-034468,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111034468/0001181431-11-034468-index.html,False,
0001334036-22-000111_0001334036-22-000111.txt.html,0001334036-22-000111,4,4,4,0001-11-00,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000111/0001334036-22-000111-index.html,False,
0001181431-14-004624_0001181431-14-004624.txt.html,0001181431-14-004624,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114004624/0001181431-14-004624-index.html,False,
0001209191-17-066197_doc4.xml.html,0001209191-17-066197,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919117066197/0001209191-17-066197-index.html,False,
0001334036-22-000060_0001334036-22-000060.txt.html,0001334036-22-000060,4,4,4,0060-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000060/0001334036-22-000060-index.html,False,
0001334036-25-000076_wk-form4_1749773317.html.html,0001334036-25-000076,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000076/0001334036-25-000076-index.html,False,
0001334036-24-000017_wk-form4_1707181749.xml.html,0001334036-24-000017,4,4,4,1707-18-17,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000017/0001334036-24-000017-index.html,False,
0001334036-23-000029_wf-form4_167815376681970.xml.html,0001334036-23-000029,4,4,4,1678-15-37,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000029/0001334036-23-000029-index.html,False,
0001334036-23-000076_0001334036-23-000076.txt.html,0001334036-23-000076,4,4,4,0076-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000076/0001334036-23-000076-index.html,False,
0001209191-20-000188_doc4.html.html,0001209191-20-000188,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120000188/0001209191-20-000188-index.html,False,
0001209191-18-016041_doc4.html.html,0001209191-18-016041,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919118016041/0001209191-18-016041-index.html,False,
0001181431-13-012505_rrd371577.xml.html,0001181431-13-012505,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143113012505/0001181431-13-012505-index.html,False,
0001181431-13-013154_rrd372158.html.html,0001181431-13-013154,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143113013154/0001181431-13-013154-index.html,False,
0001334036-24-000033_0001334036-24-000033.txt.html,0001334036-24-000033,4,4,4,0033-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000033/0001334036-24-000033-index.html,False,
0001334036-24-000032_wk-form4_1708128400.html.html,0001334036-24-000032,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000032/0001334036-24-000032-index.html,False,
0001334036-21-000201_wf-form4_163736684866737.html.html,0001334036-21-000201,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000201/0001334036-21-000201-index.html,False,
0001334036-21-000087_0001334036-21-000087.txt.html,0001334036-21-000087,4,4,4,0087-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000087/0001334036-21-000087-index.html,False,
0001209191-20-018321_doc4.xml.html,0001209191-20-018321,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120018321/0001209191-20-018321-index.html,False,
0001334036-23-000192_0001334036-23-000192.txt.html,0001334036-23-000192,4,4,4,0192-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000192/0001334036-23-000192-index.html,False,
0001181431-14-035476_rrd418220.xml.html,0001181431-14-035476,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114035476/0001181431-14-035476-index.html,False,
0001181431-11-047997_rrd321203.html.html,0001181431-11-047997,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111047997/0001181431-11-047997-index.html,False,
0001209191-20-018317_0001209191-20-018317.txt.html,0001209191-20-018317,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120018317/0001209191-20-018317-index.html,False,
0001334036-25-000057_wk-form4_1747183044.xml.html,0001334036-25-000057,4,4,4,1747-18-30,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000057/0001334036-25-000057-index.html,False,
0001334036-22-000150_0001334036-22-000150.txt.html,0001334036-22-000150,4,4,4,0150-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000150/0001334036-22-000150-index.html,False,
0001209191-20-018321_doc4.html.html,0001209191-20-018321,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120018321/0001209191-20-018321-index.html,False,
0001209191-16-114125_doc4.html.html,0001209191-16-114125,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919116114125/0001209191-16-114125-index.html,False,
0001181431-14-008876_rrd403361.html.html,0001181431-14-008876,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114008876/0001181431-14-008876-index.html,False,
0001181431-11-049669_0001181431-11-049669.txt.html,0001181431-11-049669,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111049669/0001181431-11-049669-index.html,False,
0001209191-20-016881_doc4.html.html,0001209191-20-016881,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120016881/0001209191-20-016881-index.html,False,
0001334036-22-000146_wf-form4_166086070161774.xml.html,0001334036-22-000146,4,4,4,6086-07-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000146/0001334036-22-000146-index.html,False,
0001334036-21-000169_wf-form4_163191500948367.xml.html,0001334036-21-000169,4,4,4,6319-15-00,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000169/0001334036-21-000169-index.html,False,
0001334036-21-000195_wf-form4_163614793702070.xml.html,0001334036-21-000195,4,4,4,7937-02-07,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000195/0001334036-21-000195-index.html,False,
0001334036-25-000074_wk-form4_1749773297.xml.html,0001334036-25-000074,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000074/0001334036-25-000074-index.html,False,
0001334036-21-000104_0001334036-21-000104.txt.html,0001334036-21-000104,4,4,4,0001-04-00,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000104/0001334036-21-000104-index.html,False,
0001181431-14-001468_rrd399003.xml.html,0001181431-14-001468,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114001468/0001181431-14-001468-index.html,False,
0001181431-11-039038_rrd316783.html.html,0001181431-11-039038,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111039038/0001181431-11-039038-index.html,False,
0001334036-25-000015_wk-form4_1740182281.xml.html,0001334036-25-000015,4,4,4,1740-18-22,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000015/0001334036-25-000015-index.html,False,
0001334036-25-000037_wk-form4_1741912602.xml.html,0001334036-25-000037,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000037/0001334036-25-000037-index.html,False,
0001181431-14-010799_rrd404532.html.html,0001181431-14-010799,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114010799/0001181431-14-010799-index.html,False,
0001334036-20-000085_wf-form4_160012627466463.xml.html,0001334036-20-000085,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403620000085/0001334036-20-000085-index.html,False,
0001334036-21-000076_wf-form4_161973784619028.html.html,0001334036-21-000076,4,4,4,7846-19-02,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000076/0001334036-21-000076-index.html,False,
0001334036-21-000153_wf-form4_162871891332772.html.html,0001334036-21-000153,4,4,4,7189-13-32,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000153/0001334036-21-000153-index.html,False,
0001334036-21-000085_0001334036-21-000085.txt.html,0001334036-21-000085,4,4,4,0085-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000085/0001334036-21-000085-index.html,False,
0001181431-11-018782_rrd305695.html.html,0001181431-11-018782,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111018782/0001181431-11-018782-index.html,False,
0001334036-21-000054_wf-form4_161533792575880.xml.html,0001334036-21-000054,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000054/0001334036-21-000054-index.html,False,
0001334036-24-000134_wk-form4_1720053793.html.html,0001334036-24-000134,4,4,4,1720-05-37,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000134/0001334036-24-000134-index.html,False,
0001181431-15-004283_rrd423399.xml.html,0001181431-15-004283,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143115004283/0001181431-15-004283-index.html,False,
0001334036-24-000039_0001334036-24-000039.txt.html,0001334036-24-000039,4,4,4,0039-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000039/0001334036-24-000039-index.html,False,
0001334036-21-000059_0001334036-21-000059.txt.html,0001334036-21-000059,4,4,4,0059-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000059/0001334036-21-000059-index.html,False,
0001209191-18-036175_doc4.html.html,0001209191-18-036175,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919118036175/0001209191-18-036175-index.html,False,
0001334036-21-000159_wf-form4_162941043422485.html.html,0001334036-21-000159,4,4,4,2941-04-34,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000159/0001334036-21-000159-index.html,False,
0001334036-23-000019_wf-form4_167667583636591.html.html,0001334036-23-000019,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000019/0001334036-23-000019-index.html,False,
0001334036-20-000093_0001334036-20-000093.txt.html,0001334036-20-000093,4,4,4,0093-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403620000093/0001334036-20-000093-index.html,False,
0001181431-15-004283_rrd423399.html.html,0001181431-15-004283,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143115004283/0001181431-15-004283-index.html,False,
0001181431-11-039427_0001181431-11-039427.txt.html,0001181431-11-039427,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111039427/0001181431-11-039427-index.html,False,
0001209191-16-156005_doc4.xml.html,0001209191-16-156005,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919116156005/0001209191-16-156005-index.html,False,
0001334036-22-000186_0001334036-22-000186.txt.html,0001334036-22-000186,4,4,4,0186-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000186/0001334036-22-000186-index.html,False,
0001334036-20-000089_wf-form4_160012771469622.html.html,0001334036-20-000089,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403620000089/0001334036-20-000089-index.html,False,
0001334036-24-000052_wk-form4_1709687610.xml.html,0001334036-24-000052,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000052/0001334036-24-000052-index.html,False,
0001334036-23-000031_0001334036-23-000031.txt.html,0001334036-23-000031,4,4,4,0031-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000031/0001334036-23-000031-index.html,False,
0001334036-22-000111_wf-form4_165878970846558.html.html,0001334036-22-000111,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000111/0001334036-22-000111-index.html,False,
0001181431-12-062315_rrd362086.xml.html,0001181431-12-062315,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143112062315/0001181431-12-062315-index.html,False,
0001334036-23-000137_wk-form4_1691184732.html.html,0001334036-23-000137,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000137/0001334036-23-000137-index.html,False,
0001209191-19-035498_doc4.xml.html,0001209191-19-035498,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919119035498/0001209191-19-035498-index.html,False,
0001181431-11-039424_rrd316886.html.html,0001181431-11-039424,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111039424/0001181431-11-039424-index.html,False,
0001209191-20-018321_0001209191-20-018321.txt.html,0001209191-20-018321,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120018321/0001209191-20-018321-index.html,False,
0001334036-24-000131_wk-form4_1718743791.xml.html,0001334036-24-000131,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000131/0001334036-24-000131-index.html,False,
0001209191-20-018319_0001209191-20-018319.txt.html,0001209191-20-018319,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120018319/0001209191-20-018319-index.html,False,
0001209191-19-035495_doc4.html.html,0001209191-19-035495,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919119035495/0001209191-19-035495-index.html,False,
0001334036-21-000057_wf-form4_161602369260732.html.html,0001334036-21-000057,4,4,4,1616-02-36,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000057/0001334036-21-000057-index.html,False,
0001209191-15-080403_doc4.html.html,0001209191-15-080403,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919115080403/0001209191-15-080403-index.html,False,
0001181431-13-035379_rrd383687.xml.html,0001181431-13-035379,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143113035379/0001181431-13-035379-index.html,False,
0001181431-15-005919_0001181431-15-005919.txt.html,0001181431-15-005919,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143115005919/0001181431-15-005919-index.html,False,
0001334036-23-000034_0001334036-23-000034.txt.html,0001334036-23-000034,4,4,4,0034-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000034/0001334036-23-000034-index.html,False,
0001334036-21-000101_wf-form4_162344403772655.xml.html,0001334036-21-000101,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000101/0001334036-21-000101-index.html,False,
0001334036-21-000165_wf-form4_163131132438009.html.html,0001334036-21-000165,4,4,4,6313-11-32,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000165/0001334036-21-000165-index.html,False,
0001209191-20-020235_doc4.html.html,0001209191-20-020235,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120020235/0001209191-20-020235-index.html,False,
0001334036-24-000161_0001334036-24-000161.txt.html,0001334036-24-000161,4,4,4,0161-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000161/0001334036-24-000161-index.html,False,
0001209191-20-003877_doc4.xml.html,0001209191-20-003877,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120003877/0001209191-20-003877-index.html,False,
0001334036-22-000187_0001334036-22-000187.txt.html,0001334036-22-000187,4,4,4,0187-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000187/0001334036-22-000187-index.html,False,
0001181431-11-039914_rrd317016.html.html,0001181431-11-039914,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111039914/0001181431-11-039914-index.html,False,
0001334036-22-000062_wf-form4_165282254850153.xml.html,0001334036-22-000062,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000062/0001334036-22-000062-index.html,False,
0001181431-13-035377_0001181431-13-035377.txt.html,0001181431-13-035377,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143113035377/0001181431-13-035377-index.html,False,
0001334036-24-000059_wk-form4_1710290847.xml.html,0001334036-24-000059,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000059/0001334036-24-000059-index.html,False,
0001334036-22-000033_wf-form4_164670394100816.xml.html,0001334036-22-000033,4,4,4,0394-10-08,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000033/0001334036-22-000033-index.html,False,
0001334036-24-000149_powerofattorney_michaels001.jpg.html,0001334036-24-000149,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000149/0001334036-24-000149-index.html,False,
0001334036-21-000107_0001334036-21-000107.txt.html,0001334036-21-000107,4,4,4,0001-07-00,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000107/0001334036-21-000107-index.html,False,
0001209191-19-035501_0001209191-19-035501.txt.html,0001209191-19-035501,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919119035501/0001209191-19-035501-index.html,False,
0001334036-24-000149_0001334036-24-000149.txt.html,0001334036-24-000149,4,4,4,0149-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000149/0001334036-24-000149-index.html,False,
0001334036-24-000151_powerofattorney_sislerxj001.jpg.html,0001334036-24-000151,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000151/0001334036-24-000151-index.html,False,
0001209191-19-035495_0001209191-19-035495.txt.html,0001209191-19-035495,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919119035495/0001209191-19-035495-index.html,False,
0001334036-22-000089_wf-form4_165542944475686.xml.html,0001334036-22-000089,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000089/0001334036-22-000089-index.html,False,
0001181431-11-027993_rrd310452.html.html,0001181431-11-027993,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111027993/0001181431-11-027993-index.html,False,
0001334036-22-000133_wf-form4_165973743396453.xml.html,0001334036-22-000133,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000133/0001334036-22-000133-index.html,False,
0001334036-23-000090_0001334036-23-000090.txt.html,0001334036-23-000090,4,4,4,0090-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000090/0001334036-23-000090-index.html,False,
0001334036-23-000008_wf-form4_167364577769644.html.html,0001334036-23-000008,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000008/0001334036-23-000008-index.html,False,
0001334036-24-000150_0001334036-24-000150.txt.html,0001334036-24-000150,4,4,4,0150-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000150/0001334036-24-000150-index.html,False,
0001334036-21-000085_wf-form4_162223950485550.xml.html,0001334036-21-000085,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000085/0001334036-21-000085-index.html,False,
0001334036-25-000078_wk-form4_1749773341.xml.html,0001334036-25-000078,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000078/0001334036-25-000078-index.html,False,
0001334036-25-000079_wk-form4_1749773353.html.html,0001334036-25-000079,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000079/0001334036-25-000079-index.html,False,
0001181431-14-027763_rrd413675.xml.html,0001181431-14-027763,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114027763/0001181431-14-027763-index.html,False,
0001181431-11-054474_0001181431-11-054474.txt.html,0001181431-11-054474,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111054474/0001181431-11-054474-index.html,False,
0001181431-15-003809_rrd423079.html.html,0001181431-15-003809,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143115003809/0001181431-15-003809-index.html,False,
0001334036-21-000160_wf-form4_162941047398359.html.html,0001334036-21-000160,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000160/0001334036-21-000160-index.html,False,
0001181431-14-013276_rrd405829.html.html,0001181431-14-013276,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143114013276/0001181431-14-013276-index.html,False,
0001334036-24-000059_0001334036-24-000059.txt.html,0001334036-24-000059,4,4,4,0059-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000059/0001334036-24-000059-index.html,False,
0001334036-23-000118_0001334036-23-000118.txt.html,0001334036-23-000118,4,4,4,0001-18-00,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000118/0001334036-23-000118-index.html,False,
0001334036-25-000077_wk-form4_1749773328.html.html,0001334036-25-000077,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403625000077/0001334036-25-000077-index.html,False,
0001209191-20-019050_doc4.xml.html,0001209191-20-019050,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120019050/0001209191-20-019050-index.html,False,
0001334036-22-000144_0001334036-22-000144.txt.html,0001334036-22-000144,4,4,4,0144-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000144/0001334036-22-000144-index.html,False,
0001334036-23-000106_wk-form4_1688423530.html.html,0001334036-23-000106,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000106/0001334036-23-000106-index.html,False,
0001334036-24-000051_wk-form4_1709687591.xml.html,0001334036-24-000051,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403624000051/0001334036-24-000051-index.html,False,
0001181431-12-022573_rrd341305.html.html,0001181431-12-022573,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143112022573/0001181431-12-022573-index.html,False,
0001181431-12-028879_0001181431-12-028879.txt.html,0001181431-12-028879,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143112028879/0001181431-12-028879-index.html,False,
0001334036-23-000110_wk-form4_1690327654.xml.html,0001334036-23-000110,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000110/0001334036-23-000110-index.html,False,
0001334036-23-000043_0001334036-23-000043.txt.html,0001334036-23-000043,4,4,4,0043-00-01,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000043/0001334036-23-000043-index.html,False,
0001334036-23-000033_wf-form4_167815383866148.html.html,0001334036-23-000033,4,4,4,1678-15-38,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403623000033/0001334036-23-000033-index.html,False,
0001334036-22-000040_wf-form4_164755819856791.html.html,0001334036-22-000040,4,4,4,,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000040/0001334036-22-000040-index.html,False,
0001181431-11-034467_rrd313913.xml.html,0001181431-11-034467,4,4,4,0001-18-14,0001181431,https://www.sec.gov/Archives/edgar/data/0001334036/000118143111034467/0001181431-11-034467-index.html,False,
0001334036-22-000125_wf-form4_165965401374483.xml.html,0001334036-22-000125,4,4,4,9654-01-37,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403622000125/0001334036-22-000125-index.html,False,
0001209191-20-003877_0001209191-20-003877.txt.html,0001209191-20-003877,4,4,4,0012-09-19,0001209191,https://www.sec.gov/Archives/edgar/data/0001334036/000120919120003877/0001209191-20-003877-index.html,False,
0001334036-21-000192_wf-form4_163597905088657.xml.html,0001334036-21-000192,4,4,4,5979-05-08,0001334036,https://www.sec.gov/Archives/edgar/data/0001334036/000133403621000192/0001334036-21-000192-index.html,False,
